office,state,date,county,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third,third_votes,third_candidate,third_status,other_votes,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem,year
Governor,Indiana,19921103,KNOX,"6,109","Pearson, Linley E.",Challenger,"10,264","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,191,"4,155",D,0,37.31,62.69,1992
Governor,Indiana,19921103,KOSCIUSKO,"11,897","Pearson, Linley E.",Challenger,"12,258","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,307,361,D,0,49.25,50.75,1992
Governor,Indiana,19921103,LA PORTE,"13,547","Pearson, Linley E.",Challenger,"26,963","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,682,"13,416",D,0,33.44,66.56,1992
Governor,Indiana,19921103,LAGRANGE,"3,291","Pearson, Linley E.",Challenger,"3,936","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,3,645,D,0,45.54,54.46,1992
Governor,Indiana,19921103,LAKE,"53,720","Pearson, Linley E.",Challenger,"122,861","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,"2,364","69,141",D,0,30.42,69.58,1992
Governor,Indiana,19921103,LAWRENCE,"6,650","Pearson, Linley E.",Challenger,"9,418","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,147,"2,768",D,0,41.39,58.61,1992
Governor,Indiana,19921103,MADISON,"19,294","Pearson, Linley E.",Challenger,"38,130","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,"1,038","18,836",D,0,33.6,66.4,1992
Governor,Indiana,19921103,MARION,"117,400","Pearson, Linley E.",Challenger,"189,575","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,"1,516","72,175",D,0,38.24,61.76,1992
Governor,Indiana,19921103,MARSHALL,"6,844","Pearson, Linley E.",Challenger,"9,007","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,63,"2,163",D,0,43.18,56.82,1992
Governor,Indiana,19921103,MARTIN,"1,918","Pearson, Linley E.",Challenger,"3,354","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,19,"1,436",D,0,36.38,63.62,1992
Governor,Indiana,19921103,MIAMI,"5,652","Pearson, Linley E.",Challenger,"7,586","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,54,"1,934",D,0,42.7,57.3,1992
Governor,Indiana,19921103,MONROE,"12,834","Pearson, Linley E.",Challenger,"28,193","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,866,"15,359",D,0,31.28,68.72,1992
Governor,Indiana,19921103,MONTGOMERY,"6,216","Pearson, Linley E.",Challenger,"7,859","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,293,"1,643",D,0,44.16,55.84,1992
Governor,Indiana,19921103,MORGAN,"9,911","Pearson, Linley E.",Challenger,"10,325","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,304,414,D,0,48.98,51.02,1992
Governor,Indiana,19921103,NEWTON,"2,394","Pearson, Linley E.",Challenger,"2,776","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,105,382,D,0,46.31,53.69,1992
Governor,Indiana,19921103,NOBLE,"5,451","Pearson, Linley E.",Challenger,"7,717","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,186,"2,266",D,0,41.4,58.6,1992
Governor,Indiana,19921103,OHIO,957,"Pearson, Linley E.",Challenger,"1,449","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,48,492,D,0,39.78,60.22,1992
Governor,Indiana,19921103,ORANGE,"3,513","Pearson, Linley E.",Challenger,"4,294","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,108,781,D,0,45,55,1992
Governor,Indiana,19921103,OWEN,"2,319","Pearson, Linley E.",Challenger,"3,972","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,91,"1,653",D,0,36.86,63.14,1992
Governor,Indiana,19921103,PARKE,"2,497","Pearson, Linley E.",Challenger,"4,445","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,114,"1,948",D,0,35.97,64.03,1992
Governor,Indiana,19921103,PERRY,"2,827","Pearson, Linley E.",Challenger,"6,338","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,24,"3,511",D,0,30.85,69.15,1992
Governor,Indiana,19921103,PIKE,"1,969","Pearson, Linley E.",Challenger,"4,264","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,81,"2,295",D,0,31.59,68.41,1992
Governor,Indiana,19921103,PORTER,"21,658","Pearson, Linley E.",Challenger,"33,533","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,"1,131","11,875",D,0,39.24,60.76,1992
Governor,Indiana,19921103,POSEY,"3,324","Pearson, Linley E.",Challenger,"7,827","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,192,"4,503",D,0,29.81,70.19,1992
Governor,Indiana,19921103,PULASKI,"2,306","Pearson, Linley E.",Challenger,"3,383","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,16,"1,077",D,0,40.53,59.47,1992
Governor,Indiana,19921103,PUTNAM,"4,653","Pearson, Linley E.",Challenger,"6,797","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,155,"2,144",D,0,40.64,59.36,1992
Governor,Indiana,19921103,RANDOLPH,"4,612","Pearson, Linley E.",Challenger,"6,861","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,208,"2,249",D,0,40.2,59.8,1992
Governor,Indiana,19921103,RIPLEY,"4,401","Pearson, Linley E.",Challenger,"5,828","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,52,"1,427",D,0,43.02,56.98,1992
Governor,Indiana,19921103,RUSH,"3,100","Pearson, Linley E.",Challenger,"4,745","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,95,"1,645",D,0,39.52,60.48,1992
Governor,Indiana,19921103,SCOTT,"1,990","Pearson, Linley E.",Challenger,"4,694","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,29,"2,704",D,0,29.77,70.23,1992
Governor,Indiana,19921103,SHELBY,"6,324","Pearson, Linley E.",Challenger,"9,322","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,139,"2,998",D,0,40.42,59.58,1992
Governor,Indiana,19921103,SPENCER,"3,561","Pearson, Linley E.",Challenger,"5,695","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,10,"2,134",D,0,38.47,61.53,1992
Governor,Indiana,19921103,ST. JOSEPH,"29,164","Pearson, Linley E.",Challenger,"69,742","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,306,"40,578",D,0,29.49,70.51,1992
Governor,Indiana,19921103,STARKE,"2,855","Pearson, Linley E.",Challenger,"5,322","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,49,"2,467",D,0,34.92,65.08,1992
Governor,Indiana,19921103,STEUBEN,"4,706","Pearson, Linley E.",Challenger,"6,201","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,58,"1,495",D,0,43.15,56.85,1992
Governor,Indiana,19921103,SULLIVAN,"2,159","Pearson, Linley E.",Challenger,"6,488","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,45,"4,329",D,0,24.97,75.03,1992
Governor,Indiana,19921103,SWITZERLAND,"1,075","Pearson, Linley E.",Challenger,"1,950","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,14,875,D,0,35.54,64.46,1992
Governor,Indiana,19921103,TIPPECANOE,"18,742","Pearson, Linley E.",Challenger,"29,840","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,900,"11,098",D,0,38.58,61.42,1992
Governor,Indiana,19921103,TIPTON,"3,157","Pearson, Linley E.",Challenger,"4,450","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,76,"1,293",D,0,41.5,58.5,1992
Governor,Indiana,19921103,UNION,"1,339","Pearson, Linley E.",Challenger,"1,457","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,36,118,D,0,47.89,52.11,1992
Governor,Indiana,19921103,VANDERBURGH,"20,782","Pearson, Linley E.",Challenger,"53,240","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,982,"32,458",D,0,28.08,71.92,1992
Governor,Indiana,19921103,VERMILLION,"1,746","Pearson, Linley E.",Challenger,"5,924","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,127,"4,178",D,0,22.76,77.24,1992
Governor,Indiana,19921103,VIGO,"10,030","Pearson, Linley E.",Challenger,"31,036","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,534,"21,006",D,0,24.42,75.58,1992
Governor,Indiana,19921103,WABASH,"6,080","Pearson, Linley E.",Challenger,"8,124","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,46,"2,044",D,0,42.8,57.2,1992
Governor,Indiana,19921103,WARREN,"1,471","Pearson, Linley E.",Challenger,"2,359","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,55,888,D,0,38.41,61.59,1992
Governor,Indiana,19921103,WARRICK,"6,202","Pearson, Linley E.",Challenger,"13,951","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,300,"7,749",D,0,30.77,69.23,1992
Governor,Indiana,19921103,WASHINGTON,"3,619","Pearson, Linley E.",Challenger,"5,685","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,55,"2,066",D,0,38.9,61.1,1992
Governor,Indiana,19921103,WAYNE,"11,106","Pearson, Linley E.",Challenger,"15,261","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,347,"4,155",D,0,42.12,57.88,1992
Governor,Indiana,19921103,WELLS,"5,111","Pearson, Linley E.",Challenger,"6,694","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,159,"1,583",D,0,43.3,56.7,1992
Governor,Indiana,19921103,WHITE,"3,862","Pearson, Linley E.",Challenger,"5,800","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,157,"1,938",D,0,39.97,60.03,1992
Governor,Indiana,19921103,WHITLEY,"4,806","Pearson, Linley E.",Challenger,"6,849","Bayh, Evan",Incumbent,N/A,N/A,N/A,N/A,262,"2,043",D,0,41.24,58.76,1992
Governor,Missouri,19921103,ADAIR,"4,931","Webster, William L.",Challenger,"5,489","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,558,D,0,47.32,52.68,1992
Governor,Missouri,19921103,ANDREW,"3,657","Webster, William L.",Challenger,"3,657","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,0,R,0,50,50,1992
Governor,Missouri,19921103,ATCHISON,"1,604","Webster, William L.",Challenger,"1,560","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,44,R,0,50.7,49.3,1992
Governor,Missouri,19921103,AUDRAIN,"4,504","Webster, William L.",Challenger,"5,927","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,423",D,0,43.18,56.82,1992
Governor,Missouri,19921103,BARRY,"6,529","Webster, William L.",Challenger,"5,893","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,636,R,0,52.56,47.44,1992
Governor,Missouri,19921103,BARTON,"3,330","Webster, William L.",Challenger,"1,811","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,519",R,0,64.77,35.23,1992
Governor,Missouri,19921103,BATES,"3,204","Webster, William L.",Challenger,"4,414","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,210",D,0,42.06,57.94,1992
Governor,Missouri,19921103,BENTON,"3,245","Webster, William L.",Challenger,"3,859","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,614,D,0,45.68,54.32,1992
Governor,Missouri,19921103,BOLLINGER,"2,867","Webster, William L.",Challenger,"2,345","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,522,R,0,55.01,44.99,1992
Governor,Missouri,19921103,BOONE,"21,834","Webster, William L.",Challenger,"35,141","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"13,307",D,0,38.32,61.68,1992
Governor,Missouri,19921103,BUCHANAN,"15,674","Webster, William L.",Challenger,"21,139","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"5,465",D,0,42.58,57.42,1992
Governor,Missouri,19921103,BUTLER,"7,335","Webster, William L.",Challenger,"7,581","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,246,D,0,49.18,50.82,1992
Governor,Missouri,19921103,CALDWELL,"1,804","Webster, William L.",Challenger,"2,127","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,323,D,0,45.89,54.11,1992
Governor,Missouri,19921103,CALLAWAY,"5,453","Webster, William L.",Challenger,"8,389","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,936",D,0,39.39,60.61,1992
Governor,Missouri,19921103,CAMDEN,"6,918","Webster, William L.",Challenger,"7,416","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,498,D,0,48.26,51.74,1992
Governor,Missouri,19921103,CAPE GIRARDEAU,"15,080","Webster, William L.",Challenger,"12,636","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,444",R,0,54.41,45.59,1992
Governor,Missouri,19921103,CARROLL,"2,489","Webster, William L.",Challenger,"2,749","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,260,D,0,47.52,52.48,1992
Governor,Missouri,19921103,CARTER,"1,144","Webster, William L.",Challenger,"1,470","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,326,D,0,43.76,56.24,1992
Governor,Missouri,19921103,CASS,"13,129","Webster, William L.",Challenger,"16,129","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"3,000",D,0,44.87,55.13,1992
Governor,Missouri,19921103,CEDAR,"2,713","Webster, William L.",Challenger,"2,518","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,195,R,0,51.86,48.14,1992
Governor,Missouri,19921103,CHARITON,"1,734","Webster, William L.",Challenger,"2,657","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,923,D,0,39.49,60.51,1992
Governor,Missouri,19921103,CHRISTIAN,"8,939","Webster, William L.",Challenger,"7,997","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,942,R,0,52.78,47.22,1992
Governor,Missouri,19921103,CLARK,"1,518","Webster, William L.",Challenger,"1,942","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,424,D,0,43.87,56.13,1992
Governor,Missouri,19921103,CLAY,"29,360","Webster, William L.",Challenger,"43,055","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"13,695",D,0,40.54,59.46,1992
Governor,Missouri,19921103,CLINTON,"3,296","Webster, William L.",Challenger,"4,836","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,540",D,0,40.53,59.47,1992
Governor,Missouri,19921103,COLE,"14,200","Webster, William L.",Challenger,"16,810","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,610",D,0,45.79,54.21,1992
Governor,Missouri,19921103,COOPER,"3,494","Webster, William L.",Challenger,"3,773","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,279,D,0,48.08,51.92,1992
Governor,Missouri,19921103,CRAWFORD,"3,470","Webster, William L.",Challenger,"4,758","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,288",D,0,42.17,57.83,1992
Governor,Missouri,19921103,DADE,"1,944","Webster, William L.",Challenger,"1,700","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,244,R,0,53.35,46.65,1992
Governor,Missouri,19921103,DALLAS,"2,871","Webster, William L.",Challenger,"2,988","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,117,D,0,49,51,1992
Governor,Missouri,19921103,DAVIESS,"1,596","Webster, William L.",Challenger,"2,092","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,496,D,0,43.28,56.72,1992
Governor,Missouri,19921103,DEKALB,"1,853","Webster, William L.",Challenger,"2,266","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,413,D,0,44.99,55.01,1992
Governor,Missouri,19921103,DENT,"2,582","Webster, William L.",Challenger,"3,242","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,660,D,0,44.33,55.67,1992
Governor,Missouri,19921103,DOUGLAS,"3,203","Webster, William L.",Challenger,"2,403","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,800,R,0,57.14,42.86,1992
Governor,Missouri,19921103,DUNKLIN,"4,309","Webster, William L.",Challenger,"6,640","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,331",D,0,39.36,60.64,1992
Governor,Missouri,19921103,FRANKLIN,"14,912","Webster, William L.",Challenger,"20,191","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"5,279",D,0,42.48,57.52,1992
Governor,Missouri,19921103,GASCONADE,"3,282","Webster, William L.",Challenger,"2,945","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,337,R,0,52.71,47.29,1992
Governor,Missouri,19921103,GENTRY,"1,609","Webster, William L.",Challenger,"2,017","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,408,D,0,44.37,55.63,1992
Governor,Missouri,19921103,GREENE,"51,291","Webster, William L.",Challenger,"52,816","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,525",D,0,49.27,50.73,1992
Governor,Missouri,19921103,GRUNDY,"2,277","Webster, William L.",Challenger,"2,681","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,404,D,0,45.93,54.07,1992
Governor,Missouri,19921103,HARRISON,"1,931","Webster, William L.",Challenger,"2,078","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,147,D,0,48.17,51.83,1992
Governor,Missouri,19921103,HENRY,"3,385","Webster, William L.",Challenger,"6,085","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,700",D,0,35.74,64.26,1992
Governor,Missouri,19921103,HICKORY,"1,615","Webster, William L.",Challenger,"2,344","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,729,D,0,40.79,59.21,1992
Governor,Missouri,19921103,HOLT,"1,603","Webster, William L.",Challenger,"1,324","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,279,R,0,54.77,45.23,1992
Governor,Missouri,19921103,HOWARD,"1,740","Webster, William L.",Challenger,"2,645","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,905,D,0,39.68,60.32,1992
Governor,Missouri,19921103,HOWELL,"6,401","Webster, William L.",Challenger,"6,862","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,461,D,0,48.26,51.74,1992
Governor,Missouri,19921103,IRON,"1,653","Webster, William L.",Challenger,"2,806","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,153",D,0,37.07,62.93,1992
Governor,Missouri,19921103,JACKSON,"99,917","Webster, William L.",Challenger,"186,324","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"86,407",D,0,34.91,65.09,1992
Governor,Missouri,19921103,JASPER,"23,084","Webster, William L.",Challenger,"12,400","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"10,684",R,0,65.05,34.95,1992
Governor,Missouri,19921103,JEFFERSON,"26,542","Webster, William L.",Challenger,"45,667","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"19,125",D,0,36.76,63.24,1992
Governor,Missouri,19921103,JOHNSON,"6,395","Webster, William L.",Challenger,"8,558","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,163",D,0,42.77,57.23,1992
Governor,Missouri,19921103,KNOX,965,"Webster, William L.",Challenger,"1,237","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,272,D,0,43.82,56.18,1992
Governor,Missouri,19921103,LACLEDE,"6,402","Webster, William L.",Challenger,"5,687","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,715,R,0,52.96,47.04,1992
Governor,Missouri,19921103,LAFAYETTE,"5,961","Webster, William L.",Challenger,"7,252","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,291",D,0,45.11,54.89,1992
Governor,Missouri,19921103,LAWRENCE,"6,484","Webster, William L.",Challenger,"6,105","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,379,R,0,51.51,48.49,1992
Governor,Missouri,19921103,LEWIS,"1,891","Webster, William L.",Challenger,"2,473","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,582,D,0,43.33,56.67,1992
Governor,Missouri,19921103,LINCOLN,"5,019","Webster, William L.",Challenger,"7,555","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,536",D,0,39.92,60.08,1992
Governor,Missouri,19921103,LINN,"2,565","Webster, William L.",Challenger,"3,701","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,136",D,0,40.94,59.06,1992
Governor,Missouri,19921103,LIVINGSTON,"2,921","Webster, William L.",Challenger,"3,724","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,803,D,0,43.96,56.04,1992
Governor,Missouri,19921103,MACON,"2,813","Webster, William L.",Challenger,"4,153","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,340",D,0,40.38,59.62,1992
Governor,Missouri,19921103,MADISON,"2,289","Webster, William L.",Challenger,"2,728","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,439,D,0,45.62,54.38,1992
Governor,Missouri,19921103,MARIES,"1,579","Webster, William L.",Challenger,"2,388","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,809,D,0,39.8,60.2,1992
Governor,Missouri,19921103,MARION,"5,183","Webster, William L.",Challenger,"6,379","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,196",D,0,44.83,55.17,1992
Governor,Missouri,19921103,MCDONALD,"3,881","Webster, William L.",Challenger,"2,821","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,060",R,0,57.91,42.09,1992
Governor,Missouri,19921103,MERCER,780,"Webster, William L.",Challenger,973,"Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,193,D,0,44.5,55.5,1992
Governor,Missouri,19921103,MILLER,"4,933","Webster, William L.",Challenger,"4,459","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,474,R,0,52.52,47.48,1992
Governor,Missouri,19921103,MISSISSIPPI,"2,315","Webster, William L.",Challenger,"3,204","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,889,D,0,41.95,58.05,1992
Governor,Missouri,19921103,MONITEAU,"2,900","Webster, William L.",Challenger,"3,109","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,209,D,0,48.26,51.74,1992
Governor,Missouri,19921103,MONROE,"1,510","Webster, William L.",Challenger,"2,620","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,110",D,0,36.56,63.44,1992
Governor,Missouri,19921103,MONTGOMERY,"2,427","Webster, William L.",Challenger,"2,738","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,311,D,0,46.99,53.01,1992
Governor,Missouri,19921103,MORGAN,"3,775","Webster, William L.",Challenger,"3,872","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,97,D,0,49.37,50.63,1992
Governor,Missouri,19921103,NEW MADRID,"3,087","Webster, William L.",Challenger,"4,830","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,743",D,0,38.99,61.01,1992
Governor,Missouri,19921103,NEWTON,"10,586","Webster, William L.",Challenger,"6,756","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"3,830",R,0,61.04,38.96,1992
Governor,Missouri,19921103,NODAWAY,"4,218","Webster, William L.",Challenger,"5,001","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,783,D,0,45.75,54.25,1992
Governor,Missouri,19921103,OREGON,"1,635","Webster, William L.",Challenger,"2,529","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,894,D,0,39.27,60.73,1992
Governor,Missouri,19921103,OSAGE,"2,790","Webster, William L.",Challenger,"3,189","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,399,D,0,46.66,53.34,1992
Governor,Missouri,19921103,OZARK,"2,222","Webster, William L.",Challenger,"1,954","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,268,R,0,53.21,46.79,1992
Governor,Missouri,19921103,PEMISCOT,"2,275","Webster, William L.",Challenger,"4,267","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,992",D,0,34.78,65.22,1992
Governor,Missouri,19921103,PERRY,"4,020","Webster, William L.",Challenger,"3,076","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,944,R,0,56.65,43.35,1992
Governor,Missouri,19921103,PETTIS,"7,650","Webster, William L.",Challenger,"8,509","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,859,D,0,47.34,52.66,1992
Governor,Missouri,19921103,PHELPS,"6,687","Webster, William L.",Challenger,"9,860","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"3,173",D,0,40.41,59.59,1992
Governor,Missouri,19921103,PIKE,"2,762","Webster, William L.",Challenger,"4,420","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,658",D,0,38.46,61.54,1992
Governor,Missouri,19921103,PLATTE,"12,530","Webster, William L.",Challenger,"16,779","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"4,249",D,0,42.75,57.25,1992
Governor,Missouri,19921103,POLK,"4,289","Webster, William L.",Challenger,"4,273","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,16,R,0,50.09,49.91,1992
Governor,Missouri,19921103,PULASKI,"4,540","Webster, William L.",Challenger,"5,308","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,768,D,0,46.1,53.9,1992
Governor,Missouri,19921103,PUTNAM,"1,352","Webster, William L.",Challenger,"1,019","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,333,R,0,57.02,42.98,1992
Governor,Missouri,19921103,RALLS,"1,670","Webster, William L.",Challenger,"2,694","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,024",D,0,38.27,61.73,1992
Governor,Missouri,19921103,RANDOLPH,"3,874","Webster, William L.",Challenger,"6,175","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,301",D,0,38.55,61.45,1992
Governor,Missouri,19921103,RAY,"3,578","Webster, William L.",Challenger,"5,937","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,359",D,0,37.6,62.4,1992
Governor,Missouri,19921103,REYNOLDS,"1,034","Webster, William L.",Challenger,"2,158","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"1,124",D,0,32.39,67.61,1992
Governor,Missouri,19921103,RIPLEY,"2,155","Webster, William L.",Challenger,"2,584","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,429,D,0,45.47,54.53,1992
Governor,Missouri,19921103,SALINE,"3,603","Webster, William L.",Challenger,"6,428","Carnahan, Mel",Challenger,N/A,N/A,N/A,N/A,N/A,"2,825",D,0,35.92,64.08,1992
