office,state,year,district,redistrict_date,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third_party,third_votes,third_candidate,third_status,other_votes,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem
House,Washington,2004,District 7,20020101,"65,226","Cassady, Carol Thorne",Challenger,"272,302","McDermott, James A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"207,076",D,0,19.32,80.68
House,Washington,2002,District 7,20020101,"46,256","Cassady, Carol Thorne",Challenger,"156,300","McDermott, James A.",Incumbent,N/A,N/A,N/A,N/A,"8,447","110,044",D,0,22.84,77.16
House,Washington,2010,District 8,20020101,"161,296","Reichert, David George",Incumbent,"148,581","DelBene, Suzan",Challenger,N/A,N/A,N/A,N/A,N/A,"12,715",R,0,52.05,47.95
House,Washington,2008,District 8,20020101,"191,568","Reichert, David George",Incumbent,"171,358","Burner, Darcy",Challenger,N/A,N/A,N/A,N/A,N/A,"20,210",R,0,52.78,47.22
House,Washington,2006,District 8,20020101,"129,362","Reichert, David George",Incumbent,"122,021","Burner, Darcy",Challenger,N/A,N/A,N/A,N/A,N/A,"7,341",R,0,51.46,48.54
House,Washington,2004,District 8,20020101,"173,298","Reichert, David George",Challenger,"157,148","Ross, David",Challenger,Libertarian,"6,053","Garrett, Spencer",Challenger,N/A,"16,150",R,1.8,52.44,47.56
House,Washington,2002,District 8,20020101,"121,633","Dunn, Jennifer",Incumbent,"75,931","Behrens-Benedict, Heidi",Challenger,N/A,N/A,N/A,N/A,"5,771","45,702",R,0,61.57,38.43
House,Washington,2010,District 9,20020101,"101,851","Muri, Richard",Challenger,"123,743","Smith, Adam",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,892",D,0,45.15,54.85
House,Washington,2008,District 9,20020101,"93,080","Postma, James",Challenger,"176,295","Smith, Adam",Incumbent,N/A,N/A,N/A,N/A,N/A,"83,215",D,0,34.55,65.45
House,Washington,2006,District 9,20020101,"62,082","Cofchin, Steven C.",Challenger,"119,038","Smith, Adam",Incumbent,N/A,N/A,N/A,N/A,N/A,"56,956",D,0,34.28,65.72
House,Washington,2004,District 9,20020101,"88,304","Lord, Paul J.",Challenger,"162,433","Smith, Adam",Incumbent,Green,"5,934","Losey, Robert F.",Challenger,N/A,"74,129",D,2.31,35.22,64.78
House,Washington,2002,District 9,20020101,"63,146","Casada, Sarah",Challenger,"95,805","Smith, Adam",Incumbent,N/A,N/A,N/A,N/A,"4,759","32,659",D,0,39.73,60.27
House,West Virginia,2010,District 1,20020101,"90,660","McKinley, David",Challenger,"89,220","Oliverio, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"1,440",R,0,50.4,49.6
House,West Virginia,2008,District 1,20020101,N/A,N/A,N/A,"187,734","Mollohan, Alan B.",Incumbent,N/A,N/A,N/A,N/A,130,"187,734",D,0,0,100
House,West Virginia,2006,District 1,20020101,"55,963","Wakim, Chris",Challenger,"100,939","Mollohan, Alan B.",Incumbent,N/A,N/A,N/A,N/A,98,"44,976",D,0,35.67,64.33
House,West Virginia,2004,District 1,20020101,"79,196","Parks, Alan Lee",Challenger,"166,583","Mollohan, Alan B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"87,387",D,0,32.22,67.78
House,West Virginia,2002,District 1,20020101,N/A,N/A,N/A,"110,941","Mollohan, Alan B.",Incumbent,N/A,N/A,N/A,N/A,320,"110,941",D,0,0,100
House,West Virginia,2010,District 2,20020101,"126,814","Capito, Shelley Moore",Incumbent,"55,001","Graf, Virginia Lynch",Challenger,N/A,N/A,N/A,N/A,"3,431","71,813",R,0,69.75,30.25
House,West Virginia,2008,District 2,20020101,"147,334","Capito, Shelley Moore",Incumbent,"110,819","Barth, Anne",Challenger,N/A,N/A,N/A,N/A,16,"36,515",R,0,57.07,42.93
House,West Virginia,2006,District 2,20020101,"94,110","Capito, Shelley Moore",Incumbent,"70,470","Callaghan, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"23,640",R,0,57.18,42.82
House,West Virginia,2004,District 2,20020101,"147,676","Capito, Shelley Moore",Incumbent,"106,131","Wells, Erik P.",Challenger,Mountain,"3,218","Martin, Julian",Challenger,N/A,"41,545",R,1.25,58.18,41.82
House,West Virginia,2002,District 2,20020101,"98,276","Capito, Shelley Moore",Incumbent,"65,400","Humphreys, Jim",Challenger,N/A,N/A,N/A,N/A,N/A,"32,876",R,0,60.04,39.96
House,West Virginia,2010,District 3,20020101,"65,611","Maynard, Eliott E.",Challenger,"83,636","Rahall, Nick J. II",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,025",D,0,43.96,56.04
House,West Virginia,2008,District 3,20020101,"66,005","Gearheart, Gary M.",Challenger,"133,522","Rahall, Nick J. II",Incumbent,N/A,N/A,N/A,N/A,N/A,"67,517",D,0,33.08,66.92
House,West Virginia,2006,District 3,20020101,"40,820","Wolfe, Kim",Challenger,"92,413","Rahall, Nick J. II",Incumbent,N/A,N/A,N/A,N/A,N/A,"51,593",D,0,30.64,69.36
House,West Virginia,2004,District 3,20020101,"76,170","Snuffer, Richard R.",Challenger,"142,682","Rahall, Nick J. II",Incumbent,N/A,N/A,N/A,N/A,N/A,"66,512",D,0,34.8,65.2
House,West Virginia,2002,District 3,20020101,"37,229","Chapman, Paul E.",Challenger,"87,783","Rahall, Nick J. II",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,554",D,0,29.78,70.22
House,Wisconsin,2010,District 1,20020101,"179,819","Ryan, Paul D.",Incumbent,"79,363","Heckenlively, John",Challenger,N/A,N/A,N/A,N/A,"4,445","100,456",R,0,69.38,30.62
House,Wisconsin,2008,District 1,20020101,"231,009","Ryan, Paul D.",Incumbent,"125,268","Krupp, Marge",Challenger,N/A,N/A,N/A,N/A,"4,830","105,741",R,0,64.84,35.16
House,Wisconsin,2006,District 1,20020101,"161,320","Ryan, Paul D.",Incumbent,"95,761","Thomas, Jeffrey C.",Challenger,N/A,N/A,N/A,N/A,515,"65,559",R,0,62.75,37.25
House,Wisconsin,2004,District 1,20020101,"233,372","Ryan, Paul D.",Incumbent,"116,250","Thomas, Jeffrey C.",Challenger,Independent,"4,252","Aulabaugh, Norman",Challenger,"3,102","117,122",R,1.19,66.75,33.25
House,Wisconsin,2002,District 1,20020101,"140,176","Ryan, Paul D.",Incumbent,"63,895","Thomas, Jeffrey C.",Challenger,N/A,N/A,N/A,N/A,"4,542","76,281",R,0,68.69,31.31
House,Wisconsin,2010,District 2,20020101,"118,099","Lee, Chad",Challenger,"191,164","Baldwin, Tammy",Incumbent,N/A,N/A,N/A,N/A,197,"73,065",D,0,38.19,61.81
House,Wisconsin,2008,District 2,20020101,"122,513","Theron, Peter",Challenger,"277,914","Baldwin, Tammy",Incumbent,N/A,N/A,N/A,N/A,414,"155,401",D,0,30.6,69.4
House,Wisconsin,2006,District 2,20020101,"113,015","Magnum, Dave R.",Challenger,"191,414","Baldwin, Tammy",Incumbent,N/A,N/A,N/A,N/A,259,"78,399",D,0,37.12,62.88
House,Wisconsin,2004,District 2,20020101,"145,810","Magnum, Dave R.",Challenger,"251,637","Baldwin, Tammy",Incumbent,Write-in,277,"Other/Unknown, NULL",Challenger,N/A,"105,827",D,0.07,36.69,63.31
House,Wisconsin,2002,District 2,20020101,"83,694","Greer, Ron",Challenger,"163,313","Baldwin, Tammy",Incumbent,N/A,N/A,N/A,N/A,403,"79,619",D,0,33.88,66.12
House,Wisconsin,2010,District 3,20020101,"116,838","Kapanke, Dan",Challenger,"126,380","Kind, Ron",Incumbent,N/A,N/A,N/A,N/A,"8,122","9,542",D,0,48.04,51.96
House,Wisconsin,2008,District 3,20020101,"122,760","Stark, Paul",Challenger,"225,208","Kind, Ron",Incumbent,N/A,N/A,N/A,N/A,"8,432","102,448",D,0,35.28,64.72
House,Wisconsin,2006,District 3,20020101,"88,523","Nelson, Paul R.",Challenger,"163,322","Kind, Ron",Incumbent,N/A,N/A,N/A,N/A,242,"74,799",D,0,35.15,64.85
House,Wisconsin,2004,District 3,20020101,"157,866","Schultz, Dale W.",Challenger,"204,856","Kind, Ron",Incumbent,Write-in,286,"Other/Unknown, NULL",Challenger,N/A,"46,990",D,0.08,43.52,56.48
House,Wisconsin,2002,District 3,20020101,"69,955","Arndt, Bill",Challenger,"131,038","Kind, Ron",Incumbent,N/A,N/A,N/A,N/A,"7,588","61,083",D,0,34.8,65.2
House,Wisconsin,2010,District 4,20020101,"61,543","Sebring, Dan",Challenger,"143,559","Moore, Gwendolynne S.",Incumbent,N/A,N/A,N/A,N/A,"3,001","82,016",D,0,30.01,69.99
House,Wisconsin,2008,District 4,20020101,N/A,N/A,N/A,"222,728","Moore, Gwendolynne S.",Incumbent,N/A,N/A,N/A,N/A,"31,451","222,728",D,0,0,100
House,Wisconsin,2006,District 4,20020101,"54,486","Rivera, Perfecto",Challenger,"136,735","Moore, Gwendolynne S.",Incumbent,N/A,N/A,N/A,N/A,521,"82,249",D,0,28.49,71.51
House,Wisconsin,2004,District 4,20020101,"85,928","Boyle, Gerald H.",Challenger,"212,382","Moore, Gwendolynne S.",Challenger,Independent,"5,594","Raymond, Robert R.",Challenger,"6,832","126,454",D,1.8,28.8,71.2
House,Wisconsin,2002,District 4,20020101,N/A,N/A,N/A,"122,031","Kleczka, Gerald D.",Incumbent,N/A,N/A,N/A,N/A,"19,336","122,031",D,0,0,100
House,Wisconsin,2010,District 5,20020101,"229,642","Sensenbrenner, F. James Jr.",Incumbent,"90,634","Kolosso, Todd P.",Challenger,N/A,N/A,N/A,N/A,"10,982","139,008",R,0,71.7,28.3
House,Wisconsin,2008,District 5,20020101,"275,271","Sensenbrenner, F. James Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"70,628","275,271",R,0,100,0
House,Wisconsin,2006,District 5,20020101,"194,669","Sensenbrenner, F. James Jr.",Incumbent,"112,451","Kennedy, Bryan",Challenger,N/A,N/A,N/A,N/A,"8,060","82,218",R,0,63.39,36.61
House,Wisconsin,2004,District 5,20020101,"271,153","Sensenbrenner, F. James Jr.",Incumbent,"129,384","Kennedy, Bryan",Challenger,Libertarian,"6,549","Peterson, Tim C.",Challenger,205,"141,769",R,1.61,67.7,32.3
House,Wisconsin,2002,District 5,20020101,"191,224","Sensenbrenner, F. James Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"30,788","191,224",R,0,100,0
House,Wisconsin,2010,District 6,20020101,"183,271","Petri, Thomas E.",Incumbent,"75,926","Kallas, Joseph C.",Challenger,N/A,N/A,N/A,N/A,170,"107,345",R,0,70.71,29.29
House,Wisconsin,2008,District 6,20020101,"221,875","Petri, Thomas E.",Incumbent,"126,090","Kittelson, Roger A.",Challenger,N/A,N/A,N/A,N/A,299,"95,785",R,0,63.76,36.24
House,Wisconsin,2006,District 6,20020101,"201,367","Petri, Thomas E.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,190","201,367",R,0,100,0
House,Wisconsin,2004,District 6,20020101,"238,620","Petri, Thomas E.",Incumbent,"107,209","Hall, Jef C.",Challenger,Wisconsin Green,"10,018","Rittenhouse, Carol Anne",Challenger,148,"131,411",R,2.81,69,31
House,Wisconsin,2002,District 6,20020101,"169,834","Petri, Thomas E.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,327","169,834",R,0,100,0
House,Wisconsin,2010,District 7,20020101,"132,551","Duffy, Sean",Challenger,"113,018","Lassa, Julie M.",Challenger,N/A,N/A,N/A,N/A,"8,820","19,533",R,0,53.98,46.02
House,Wisconsin,2008,District 7,20020101,"136,938","Mielke, Dan",Challenger,"212,666","Obey, David R.",Incumbent,N/A,N/A,N/A,N/A,233,"75,728",D,0,39.17,60.83
House,Wisconsin,2006,District 7,20020101,"91,069","Reid, Nick",Challenger,"161,903","Obey, David R.",Incumbent,N/A,N/A,N/A,N/A,"7,456","70,834",D,0,36,64
House,Wisconsin,2004,District 7,20020101,N/A,N/A,N/A,"241,306","Obey, David R.",Incumbent,Wisconsin Green,"26,518","Miles, Mike R.",Challenger,"13,928","214,788",D,9.41,0,100
House,Wisconsin,2002,District 7,20020101,"81,518","Rothbauer, Joe",Challenger,"146,364","Obey, David R.",Incumbent,N/A,N/A,N/A,N/A,73,"64,846",D,0,35.77,64.23
House,Wisconsin,2010,District 8,20020101,"143,998","Ribble, Reid J.",Challenger,"118,646","Kagen, Steven L.",Incumbent,N/A,N/A,N/A,N/A,294,"25,352",R,0,54.83,45.17
House,Wisconsin,2008,District 8,20020101,"164,621","Gard, John",Challenger,"193,662","Kagen, Steven L.",Challenger,N/A,N/A,N/A,N/A,364,"29,041",D,0,45.95,54.05
House,Wisconsin,2006,District 8,20020101,"135,622","Gard, John",Challenger,"141,570","Kagen, Steven L.",Challenger,N/A,N/A,N/A,N/A,943,"5,948",D,0,48.93,51.07
House,Wisconsin,2004,District 8,20020101,"248,070","Green, Mark",Incumbent,"105,513","Leclair, Dottie",Challenger,Write-in,142,"Other/Unknown, NULL",Challenger,N/A,"142,557",R,0.04,70.16,29.84
House,Wisconsin,2002,District 8,20020101,"152,745","Green, Mark",Incumbent,"50,284","Becker, Andrew M.",Challenger,N/A,N/A,N/A,N/A,"7,418","102,461",R,0,75.23,24.77
House,Hawaii,2014,District 1,20120101,"86,454","Djou, Charles",Challenger,"93,390","Takai, Mark",Challenger,N/A,N/A,N/A,N/A,N/A,"6,936",D,0,48.07,51.93
House,Hawaii,2012,District 1,20120101,"96,824","Djou, Charles",Challenger,"116,505","Hanabusa, Colleen",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,681",D,0,45.39,54.61
House,Hawaii,2014,District 2,20120101,"33,630","Crowley, Kawika",Challenger,"142,010","Gabbard, Tulsi",Incumbent,Libertarian,"4,693","Kent, Joe",Challenger,N/A,"108,380",D,2.6,19.15,80.85
House,Hawaii,2012,District 2,20120101,"40,707","Crowley, Kawika",Challenger,"168,503","Gabbard, Tulsi",Challenger,N/A,N/A,N/A,N/A,N/A,"127,796",D,0,19.46,80.54
House,Idaho,2014,District 1,20120101,"143,580","Labrador, Raul R.",Incumbent,"77,277","Ringo, Shirley G.",Challenger,Write-in,7,"McCandless, Reed C.",Challenger,N/A,"66,303",R,0,65.01,34.99
House,Idaho,2012,District 1,20120101,"199,402","Labrador, Raul R.",Incumbent,"97,450","Farris, Jimmy",Challenger,Libertarian,"12,265","Oates, Rob",Challenger,"7,607","101,952",R,3.87,67.17,32.83
House,Idaho,2014,District 2,20120101,"131,492","Simpson, Michael K.",Incumbent,"82,801","Stallings, Richard",Challenger,N/A,N/A,N/A,N/A,N/A,"48,691",R,0,61.36,38.64
House,Idaho,2012,District 2,20120101,"207,412","Simpson, Mike",Incumbent,"110,847","LeFavour, Nicole",Challenger,Write-in,235,"Chappell, Jack Wayne",Challenger,N/A,"96,565",R,0.07,65.17,34.83
House,Illinois,2014,District 1,20120101,"59,749","Tillman, Jimmy Lee II",Challenger,"162,268","Rush, Bobby L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"102,519",D,0,26.91,73.09
House,Illinois,2012,District 1,20120101,"83,989","Peloquin, Donald E.",Challenger,"236,854","Rush, Bobby L.",Incumbent,Write-in,1,"Hawkins, John",Challenger,N/A,"152,865",D,0,26.18,73.82
House,Illinois,2014,District 2,20120101,"43,799","Wallace, Eric M.",Challenger,"160,337","Kelly, Robin L.",Incumbent,Write-in,130,"Lewis, Marcus",Challenger,N/A,"116,538",D,0.06,21.46,78.54
House,Illinois,2012,District 2,20120101,"69,115","Woodworth, Brian",Challenger,"188,303","Jackson, Jesse L. Jr.",Incumbent,Independent,"40,006","Lewis, Marcus",Challenger,288,"119,188",D,13.44,26.85,73.15
House,Illinois,2014,District 3,20120101,"64,091","Brannigan, Sharon M.",Challenger,"116,764","Lipinski, Daniel William",Incumbent,N/A,N/A,N/A,N/A,N/A,"52,673",D,0,35.44,64.56
House,Illinois,2012,District 3,20120101,"77,653","Grabowski, Richard",Challenger,"168,738","Lipinski, Daniel William",Incumbent,Write-in,7,"Anderson, Laura",Challenger,N/A,"91,085",D,0,31.52,68.48
House,Illinois,2014,District 4,20120101,"22,278","Concepcion, Hector",Challenger,"79,666","Gutierrez, Luis V.",Incumbent,N/A,N/A,N/A,N/A,N/A,"57,388",D,0,21.85,78.15
House,Illinois,2012,District 4,20120101,"27,279","Concepcion, Hector",Challenger,"133,226","Gutierrez, Luis V.",Incumbent,Write-in,4,"Viramontes, Ymelda",Challenger,N/A,"105,947",D,0,17,83
House,Illinois,2014,District 5,20120101,"56,350","Kolber, Vincent A.",Challenger,"116,364","Quigley, Mike",Incumbent,Green,"11,305","Wade, Nancy",Challenger,N/A,"60,014",D,6.14,32.63,67.37
House,Illinois,2012,District 5,20120101,"77,289","Schmitt, Dan",Challenger,"177,729","Quigley, Mike",Incumbent,Green,"15,359","Wade, Nancy",Challenger,N/A,"100,440",D,5.68,30.31,69.69
House,Illinois,2014,District 6,20120101,"160,287","Roskam, Peter J.",Incumbent,"78,465","Mason, Michael",Challenger,N/A,N/A,N/A,N/A,N/A,"81,822",R,0,67.14,32.86
House,Illinois,2012,District 6,20120101,"193,138","Roskam, Peter J.",Incumbent,"132,991","Coolidge, Leslie",Challenger,N/A,N/A,N/A,N/A,N/A,"60,147",R,0,59.22,40.78
House,Illinois,2014,District 7,20120101,"27,168","Bumpers, Robert L.",Challenger,"155,110","Davis, Danny K.",Incumbent,N/A,N/A,N/A,N/A,N/A,"127,942",D,0,14.9,85.1
House,Illinois,2012,District 7,20120101,"31,466","Zak, Rita",Challenger,"242,439","Davis, Danny K.",Incumbent,Independent,"12,523","Monaghan, John",Challenger,7,"210,973",D,4.37,11.49,88.51
House,Illinois,2014,District 8,20120101,"66,878","Kaifesh, Lawrence Joseph",Challenger,"84,178","Duckworth, Tammy",Incumbent,N/A,N/A,N/A,N/A,N/A,"17,300",D,0,44.27,55.73
House,Illinois,2012,District 8,20120101,"101,860","Walsh, Joe",Incumbent,"123,206","Duckworth, Tammy",Challenger,N/A,N/A,N/A,N/A,N/A,"21,346",D,0,45.26,54.74
House,Illinois,2014,District 9,20120101,"72,384","Atanus, Susanne",Challenger,"141,000","Schakowsky, Janice D.",Incumbent,Write-in,66,"Collins, Phil",Challenger,N/A,"68,616",D,0.03,33.92,66.08
House,Illinois,2012,District 9,20120101,"98,924","Wolfe, Timothy",Challenger,"194,869","Schakowsky, Janice D.",Incumbent,Write-in,8,"Shioura, Hilaire Fuji",Challenger,6,"95,945",D,0,33.67,66.33
House,Illinois,2014,District 10,20120101,"95,992","Dold, Robert",Challenger,"91,136","Schneider, Brad",Incumbent,N/A,N/A,N/A,N/A,N/A,"4,856",R,0,51.3,48.7
House,Illinois,2012,District 10,20120101,"130,564","Dold, Robert",Incumbent,"133,890","Schneider, Brad",Challenger,N/A,N/A,N/A,N/A,N/A,"3,326",D,0,49.37,50.63
House,Illinois,2014,District 11,20120101,"81,335","Senger, Darlene",Challenger,"93,436","Foster, Bill",Incumbent,Write-in,1,"Vlakancic, Constant",Challenger,N/A,"12,101",D,0,46.54,53.46
House,Illinois,2012,District 11,20120101,"105,348","Biggert, Judy",Incumbent,"148,928","Foster, Bill",Challenger,Write-in,19,"Michel, Chris",Challenger,N/A,"43,580",D,0.01,41.43,58.57
House,Illinois,2014,District 12,20120101,"110,038","Bost, Mike",Challenger,"87,860","Enyart, William",Incumbent,Green,"11,840","Bradshaw, Paula",Challenger,N/A,"22,178",R,5.65,55.6,44.4
House,Illinois,2012,District 12,20120101,"129,902","Plummer, Jason",Challenger,"157,000","Enyart, William",Challenger,Green,"17,045","Bradshaw, Paula",Challenger,2,"27,098",D,5.61,45.28,54.72
House,Illinois,2014,District 13,20120101,"123,337","Davis, Rodney L.",Incumbent,"86,935","Callis, Ann E.",Challenger,N/A,N/A,N/A,N/A,N/A,"36,402",R,0,58.66,41.34
House,Illinois,2012,District 13,20120101,"137,034","Davis, Rodney L.",Challenger,"136,032","Gill, David M.",Challenger,Independent,"21,319","Hartman, John",Challenger,N/A,"1,002",R,7.24,50.18,49.82
House,Illinois,2014,District 14,20120101,"145,369","Hultgren, Randy M.",Incumbent,"76,861","Anderson, Dennis",Challenger,N/A,N/A,N/A,N/A,N/A,"68,508",R,0,65.41,34.59
House,Illinois,2012,District 14,20120101,"177,603","Hultgren, Randy M.",Incumbent,"124,351","Anderson, Dennis",Challenger,N/A,N/A,N/A,N/A,N/A,"53,252",R,0,58.82,41.18
House,Illinois,2014,District 15,20120101,"166,274","Shimkus, John M.",Incumbent,"55,652","Thorsland, Eric",Challenger,N/A,N/A,N/A,N/A,N/A,"110,622",R,0,74.92,25.08
House,Illinois,2012,District 15,20120101,"205,775","Shimkus, John M.",Incumbent,"94,162","Michael, Angela",Challenger,N/A,N/A,N/A,N/A,N/A,"111,613",R,0,68.61,31.39
House,Illinois,2014,District 16,20120101,"153,388","Kinzinger, Adam",Incumbent,"63,810","Olsen, Randall Wayne",Challenger,N/A,N/A,N/A,N/A,N/A,"89,578",R,0,70.62,29.38
House,Illinois,2012,District 16,20120101,"181,789","Kinzinger, Adam",Incumbent,"112,301","Rohl, Wanda",Challenger,N/A,N/A,N/A,N/A,N/A,"69,488",R,0,61.81,38.19
House,Illinois,2014,District 17,20120101,"88,785","Schilling, Bobby",Challenger,"110,560","Bustos, Cheri",Incumbent,Write-in,16,"Fawell, Bill",Challenger,N/A,"21,775",D,0.01,44.54,55.46
House,Illinois,2012,District 17,20120101,"134,623","Schilling, Bobby",Incumbent,"153,519","Bustos, Cheri",Challenger,Write-in,10,"Reyes, Eric",Challenger,9,"18,896",D,0,46.72,53.28
House,Illinois,2014,District 18,20120101,"184,363","Schock, Aaron",Incumbent,"62,377","Miller, Darrel Ervin",Challenger,N/A,N/A,N/A,N/A,N/A,"121,986",R,0,74.72,25.28
House,Illinois,2012,District 18,20120101,"244,467","Schock, Aaron",Incumbent,"85,164","Waterworth, Steve",Challenger,N/A,N/A,N/A,N/A,N/A,"159,303",R,0,74.16,25.84
House,Indiana,2014,District 1,20120101,"51,000","Leyva, Mark J.",Challenger,"86,579","Visclosky, Peter J.",Incumbent,Libertarian,"4,714","Dunn, Donna",Challenger,N/A,"35,579",D,3.31,37.07,62.93
House,Indiana,2012,District 1,20120101,"91,291","Phelps, Joel",Challenger,"187,743","Visclosky, Peter J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"96,452",D,0,32.72,67.28
House,Indiana,2014,District 2,20120101,"85,583","Walorski, Jackie",Incumbent,"55,590","Bock, Joe",Challenger,Libertarian,"4,027","Petermann, Jeff",Challenger,N/A,"29,993",R,2.77,60.62,39.38
House,Indiana,2012,District 2,20120101,"134,033","Walorski, Jackie",Challenger,"130,113","Mullen, Brendan",Challenger,Libertarian,"9,326","Ruiz, Joe",Challenger,3,"3,920",R,3.41,50.74,49.26
House,Indiana,2014,District 3,20120101,"102,889","Stutzman, Marlin A.",Incumbent,"39,771","Kuhnle, Justin",Challenger,Libertarian,"6,133","Wise, Scott",Challenger,N/A,"63,118",R,4.12,72.12,27.88
House,Indiana,2012,District 3,20120101,"187,872","Stutzman, Marlin A.",Incumbent,"92,363","Boyd, Kevin",Challenger,N/A,N/A,N/A,N/A,N/A,"95,509",R,0,67.04,32.96
House,Indiana,2014,District 4,20120101,"94,998","Rokita, Todd",Incumbent,"47,056","Dale, John",Challenger,N/A,N/A,N/A,N/A,N/A,"47,942",R,0,66.87,33.13
House,Indiana,2012,District 4,20120101,"168,688","Rokita, Todd",Incumbent,"93,015","Nelson, Tara E.",Challenger,Libertarian,"10,565","Gehlhausen, Benjamin",Challenger,N/A,"75,673",R,3.88,64.46,35.54
House,Indiana,2014,District 5,20120101,"105,277","Brooks, Susan",Incumbent,"49,756","Denney, Shawn A.",Challenger,Libertarian,"6,407","Krom, John",Challenger,N/A,"55,521",R,3.97,67.91,32.09
House,Indiana,2012,District 5,20120101,"194,570","Brooks, Susan",Challenger,"125,347","Reske, Scott",Challenger,Libertarian,"13,442","Reid, Chard",Challenger,N/A,"69,223",R,4.03,60.82,39.18
